Date,Close,Open,High,Low,Vol.,Change %
"Dec 15, 2017",17522.0,16396.0,18098.0,16352.0,63.11K,6.95%
"Dec 16, 2017",19187.0,17569.5,19548.0,17098.0,48.27K,9.50%
"Dec 17, 2017",18971.0,19210.0,19891.0,18622.0,51.80K,-1.13%
"Dec 18, 2017",18934.0,18959.0,19171.0,18010.0,53.58K,-0.20%
"Dec 19, 2017",17345.0,18931.0,18987.0,16500.0,66.65K,-8.39%
"Dec 20, 2017",16425.0,17340.0,17709.0,15500.0,82.16K,-5.30%
"Dec 21, 2017",15666.8,16433.0,17333.0,14827.0,65.58K,-4.62%
"Dec 22, 2017",13170.0,15650.0,15826.0,10718.0,179.00K,-15.94%
"Dec 23, 2017",14035.0,13173.0,14986.0,12755.0,59.92K,6.57%
"Dec 24, 2017",13476.0,14036.0,14047.0,11601.2,72.38K,-3.98%
"Dec 25, 2017",13623.0,13517.0,14278.0,12678.0,45.61K,1.09%
"Dec 26, 2017",15679.0,13627.0,16048.0,13550.0,63.44K,15.09%
"Dec 27, 2017",15374.0,15680.0,16494.0,14463.0,54.99K,-1.95%
"Dec 28, 2017",14315.0,15374.0,15467.0,13232.0,72.89K,-6.89%
"Dec 29, 2017",14317.0,14323.0,15105.0,13847.0,48.01K,0.01%
"Dec 30, 2017",12377.0,14308.0,14403.0,11690.0,75.43K,-13.55%
"Dec 31, 2017",13800.0,12385.0,14140.0,12183.9,43.29K,11.50%
"Jan 01, 2018",13354.0,13794.0,13893.0,12787.0,29.54K,-3.23%
"Jan 02, 2018",14709.8,13448.0,15300.0,12810.0,56.18K,10.15%
"Jan 03, 2018",15155.0,14713.0,15428.0,14522.0,38.35K,3.03%
"Jan 04, 2018",15160.0,15150.0,15390.0,14064.0,46.47K,0.03%
"Jan 05, 2018",16917.0,15159.0,17101.0,14769.0,54.63K,11.59%
"Jan 06, 2018",17161.0,16911.0,17252.0,16251.0,29.61K,1.44%
"Jan 07, 2018",16196.0,17163.0,17176.0,15726.0,30.84K,-5.62%
"Jan 08, 2018",14930.0,16216.0,16279.0,13760.0,64.95K,-7.82%
"Jan 09, 2018",14423.0,14902.0,15355.0,14122.0,43.44K,-3.40%
"Jan 10, 2018",14896.0,14426.0,14896.0,13338.0,57.33K,3.28%
"Jan 11, 2018",13266.0,14895.0,14949.8,12639.0,71.70K,-10.94%
"Jan 12, 2018",13783.0,13248.0,14095.0,12778.0,37.42K,3.90%
"Jan 13, 2018",14191.0,13794.0,14580.0,13760.0,29.01K,2.96%
"Jan 14, 2018",13558.0,14190.0,14391.0,12874.3,35.60K,-4.46%
"Jan 15, 2018",13575.0,13558.0,14350.0,13307.0,33.46K,0.13%
"Jan 16, 2018",11072.0,13594.0,13604.0,9949.4,131.86K,-18.44%
"Jan 17, 2018",11082.0,11059.0,11490.0,9231.1,132.23K,0.09%
"Jan 18, 2018",11045.0,11101.0,11881.0,10515.0,85.24K,-0.33%
"Jan 19, 2018",11476.0,11036.0,11879.0,10649.0,48.55K,3.90%
"Jan 20, 2018",12728.0,11462.0,13002.0,11425.0,46.30K,10.91%
"Jan 21, 2018",11514.0,12732.0,12732.0,11020.0,53.62K,-9.54%
"Jan 22, 2018",10771.0,11519.0,11886.0,10009.0,66.35K,-6.45%
"Jan 23, 2018",10819.0,10770.0,11383.0,9901.1,63.85K,0.45%
"Jan 24, 2018",11414.0,10811.0,11529.0,10454.0,43.82K,5.50%
"Jan 25, 2018",11146.0,11402.0,11723.0,10857.0,34.44K,-2.35%
"Jan 26, 2018",11070.0,11144.0,11647.0,10298.0,56.75K,-0.68%
"Jan 27, 2018",11461.0,11068.0,11683.0,10822.0,34.40K,3.53%
"Jan 28, 2018",11839.0,11455.1,12181.0,11398.0,29.62K,3.30%
"Jan 29, 2018",11212.0,11836.0,11957.0,11074.0,25.65K,-5.30%
"Jan 30, 2018",10175.0,11215.0,11250.0,9864.9,61.28K,-9.25%
"Jan 31, 2018",10284.0,10170.0,10411.0,9761.0,43.23K,1.07%
"Feb 01, 2018",9181.1,10278.0,10311.0,8941.0,78.78K,-10.72%
"Feb 02, 2018",8895.8,9181.0,9201.0,7972.2,123.34K,-3.11%
"Feb 03, 2018",9219.4,8887.1,9495.0,8189.6,51.91K,3.64%
"Feb 04, 2018",8200.0,9225.1,9403.3,7840.0,74.42K,-11.06%
"Feb 05, 2018",6949.9,8185.2,8378.0,6658.8,131.29K,-15.25%
"Feb 06, 2018",7673.8,6946.6,7860.0,6000.0,192.76K,10.42%
"Feb 07, 2018",7587.0,7679.4,8488.2,7175.1,106.70K,-1.13%
"Feb 08, 2018",8235.1,7585.0,8648.8,7579.6,77.62K,8.54%
"Feb 09, 2018",8683.2,8240.0,8748.0,7734.7,63.03K,5.44%
"Feb 10, 2018",8563.1,8678.1,9074.3,8152.1,68.15K,-1.38%
"Feb 11, 2018",8069.0,8563.0,8569.0,7851.0,52.21K,-5.77%
"Feb 12, 2018",8900.6,8070.0,9000.0,8070.0,51.40K,10.31%
"Feb 13, 2018",8515.9,8902.9,8952.8,8339.7,39.51K,-4.32%
"Feb 14, 2018",9455.4,8515.9,9488.0,8512.6,50.36K,11.03%
"Feb 15, 2018",9996.9,9454.3,10175.0,9338.8,67.53K,5.73%
"Feb 16, 2018",10162.0,9996.0,10270.0,9674.9,43.89K,1.65%
"Feb 17, 2018",11053.5,10161.0,11083.0,10050.0,52.80K,8.77%
"Feb 18, 2018",10372.0,11062.0,11250.0,10122.0,69.83K,-6.17%
"Feb 19, 2018",11173.0,10398.0,11250.0,10308.0,50.74K,7.72%
"Feb 20, 2018",11218.0,11172.0,11776.0,11101.0,60.92K,0.40%
"Feb 21, 2018",10455.0,11216.0,11239.0,10200.0,76.96K,-6.80%
"Feb 22, 2018",9830.0,10453.2,10912.0,9740.0,71.23K,-5.98%
"Feb 23, 2018",10145.0,9826.5,10395.0,9583.9,59.07K,3.20%
"Feb 24, 2018",9666.3,10144.0,10499.0,9350.3,55.70K,-4.72%
"Feb 25, 2018",9557.4,9666.3,9840.0,9284.3,30.52K,-1.13%
"Feb 26, 2018",10321.0,9583.0,10437.0,9359.9,45.94K,7.99%
"Feb 27, 2018",10569.0,10320.0,10880.0,10133.0,39.72K,2.40%
"Feb 28, 2018",10315.0,10583.0,11063.0,10270.0,43.89K,-2.40%
"Mar 01, 2018",10925.0,10316.0,11087.0,10224.0,33.87K,5.91%
"Mar 02, 2018",11025.0,10908.0,11189.0,10766.0,28.86K,0.92%
"Mar 03, 2018",11440.0,11024.0,11526.0,11024.0,30.65K,3.76%
"Mar 04, 2018",11501.0,11454.0,11544.0,11061.0,28.07K,0.53%
"Mar 05, 2018",11416.0,11497.0,11696.0,11390.0,27.56K,-0.74%
"Mar 06, 2018",10720.0,11403.0,11403.0,10578.0,44.24K,-6.10%
"Mar 07, 2018",9902.9,10779.0,10899.0,9422.1,75.22K,-7.62%
"Mar 08, 2018",9300.0,9910.7,10109.0,9037.0,67.75K,-6.09%
"Mar 09, 2018",9217.0,9301.9,9420.5,8351.0,98.20K,-0.89%
"Mar 10, 2018",8762.0,9216.2,9500.0,8691.1,52.54K,-4.94%
"Mar 11, 2018",9528.0,8764.4,9726.1,8429.0,70.48K,8.74%
"Mar 12, 2018",9121.0,9528.0,9894.7,8776.8,67.58K,-4.27%
"Mar 13, 2018",9135.0,9130.2,9479.0,8827.7,61.54K,0.15%
"Mar 14, 2018",8186.6,9135.2,9400.1,7923.8,78.81K,-10.38%
"Mar 15, 2018",8252.9,8181.3,8416.7,7666.3,82.58K,0.81%
"Mar 16, 2018",8251.0,8250.1,8602.7,7903.2,56.34K,-0.02%
"Mar 17, 2018",7851.0,8250.0,8350.1,7729.5,48.97K,-4.85%
"Mar 18, 2018",8200.2,7832.0,8285.6,7240.0,88.92K,4.45%
"Mar 19, 2018",8600.1,8209.0,8689.9,8100.0,73.28K,4.88%
"Mar 20, 2018",8899.7,8600.2,9025.0,8309.6,54.28K,3.48%
"Mar 21, 2018",8900.1,8899.8,9175.2,8755.7,42.86K,0.00%
"Mar 22, 2018",8706.4,8888.6,9088.0,8453.1,54.42K,-2.18%
"Mar 23, 2018",8908.0,8703.8,8910.0,8272.8,44.91K,2.32%
"Mar 24, 2018",8535.0,8911.4,9040.2,8463.0,44.21K,-4.19%
"Mar 25, 2018",8445.1,8525.0,8673.9,8373.0,30.69K,-1.05%
"Mar 26, 2018",8119.1,8445.0,8496.4,7839.1,56.38K,-3.86%
"Mar 27, 2018",7784.5,8128.0,8209.0,7727.0,50.41K,-4.12%
"Mar 28, 2018",7936.1,7784.5,8118.0,7725.0,35.08K,1.95%
"Mar 29, 2018",7094.0,7936.0,7963.9,6897.2,77.41K,-10.61%
"Mar 30, 2018",6840.4,7091.5,7267.3,6533.0,108.25K,-3.57%
"Mar 31, 2018",6925.3,6838.1,7221.9,6782.9,68.02K,1.24%
"Apr 01, 2018",6810.0,6925.4,7035.1,6432.4,54.90K,-1.66%
"Apr 02, 2018",7052.7,6813.1,7121.4,6770.2,44.01K,3.56%
"Apr 03, 2018",7405.6,7073.8,7509.6,7020.0,49.86K,5.00%
"Apr 04, 2018",6785.9,7403.3,7422.0,6670.0,53.72K,-8.37%
"Apr 05, 2018",6765.0,6785.8,6911.0,6571.9,45.85K,-0.31%
"Apr 06, 2018",6610.2,6767.2,6851.5,6501.1,42.14K,-2.29%
"Apr 07, 2018",6892.6,6610.0,7075.4,6599.9,40.61K,4.27%
"Apr 08, 2018",7023.9,6892.6,7114.8,6883.0,29.33K,1.90%
"Apr 09, 2018",6764.6,7024.0,7187.4,6611.0,75.96K,-3.69%
"Apr 10, 2018",6839.3,6770.9,6890.6,6650.0,26.15K,1.10%
"Apr 11, 2018",6943.1,6839.3,6975.7,6795.0,29.54K,1.52%
"Apr 12, 2018",7912.0,6944.0,8083.7,6761.3,94.57K,13.95%
"Apr 13, 2018",7885.8,7915.2,8230.0,7746.0,59.91K,-0.33%
"Apr 14, 2018",8002.9,7885.8,8182.0,7820.7,26.52K,1.48%
"Apr 15, 2018",8354.1,8003.0,8426.3,7997.2,31.90K,4.39%
"Apr 16, 2018",8056.2,8354.8,8415.0,7900.3,37.56K,-3.57%
"Apr 17, 2018",7889.9,8056.1,8169.0,7823.3,28.23K,-2.06%
"Apr 18, 2018",8166.3,7888.8,8229.0,7874.7,29.54K,3.50%
"Apr 19, 2018",8272.8,8166.4,8296.8,8099.9,29.21K,1.30%
"Apr 20, 2018",8866.1,8272.8,8937.5,8219.0,50.90K,7.17%
"Apr 21, 2018",8919.1,8865.4,9029.0,8618.9,39.56K,0.60%
"Apr 22, 2018",8800.0,8917.6,8979.8,8752.9,31.43K,-1.34%
"Apr 23, 2018",8940.0,8791.4,8940.0,8769.9,23.26K,1.59%
"Apr 24, 2018",9644.4,8940.2,9737.9,8929.9,60.35K,7.88%
"Apr 25, 2018",8878.4,9643.0,9761.5,8768.4,74.49K,-7.94%
"Apr 26, 2018",9279.3,8850.1,9308.0,8656.0,43.21K,4.52%
"Apr 27, 2018",8920.1,9269.7,9381.1,8902.8,30.15K,-3.87%
"Apr 28, 2018",9345.3,8911.0,9436.0,8845.0,45.08K,4.77%
"Apr 29, 2018",9398.6,9340.3,9564.1,9184.6,27.31K,0.57%
"Apr 30, 2018",9240.0,9400.0,9450.0,9110.7,23.26K,-1.69%
"May 01, 2018",9067.0,9240.7,9240.7,8829.1,25.59K,-1.87%
"May 02, 2018",9236.4,9069.1,9279.8,8979.6,20.18K,1.87%
"May 03, 2018",9762.1,9237.9,9838.0,9162.8,36.48K,5.69%
"May 04, 2018",9702.8,9759.0,9811.9,9557.0,24.54K,-0.61%
"May 05, 2018",9859.6,9702.9,9990.0,9685.9,29.51K,1.62%
"May 06, 2018",9658.7,9859.6,9963.9,9455.0,26.92K,-2.04%
"May 07, 2018",9370.0,9659.0,9675.7,9200.0,25.78K,-2.99%
"May 08, 2018",9184.7,9356.4,9469.7,9052.3,25.86K,-1.98%
"May 09, 2018",9318.2,9180.7,9370.9,8980.1,22.81K,1.45%
"May 10, 2018",9018.7,9320.0,9390.0,9003.0,23.62K,-3.21%
"May 11, 2018",8412.4,9015.2,9015.2,8341.8,54.49K,-6.72%
"May 12, 2018",8462.7,8419.5,8631.6,8204.5,36.66K,0.60%
"May 13, 2018",8683.6,8467.0,8753.0,8320.0,22.90K,2.61%
"May 14, 2018",8670.8,8683.8,8882.4,8279.5,37.15K,-0.15%
"May 15, 2018",8467.5,8668.5,8838.0,8420.7,26.21K,-2.34%
"May 16, 2018",8336.1,8467.0,8488.7,8103.6,32.76K,-1.55%
"May 17, 2018",8051.8,8349.7,8466.9,7986.8,25.19K,-3.41%
"May 18, 2018",8239.0,8054.8,8276.6,7927.8,23.44K,2.32%
"May 19, 2018",8232.3,8238.9,8400.1,8142.0,14.15K,-0.08%
"May 20, 2018",8523.7,8230.9,8580.0,8171.5,15.50K,3.54%
"May 21, 2018",8393.4,8523.7,8586.9,8317.7,17.22K,-1.53%
"May 22, 2018",7977.3,8399.6,8406.5,7947.2,20.53K,-4.96%
"May 23, 2018",7494.8,7978.0,8020.0,7442.1,41.68K,-6.05%
"May 24, 2018",7576.7,7503.3,7718.0,7260.9,38.86K,1.09%
"May 25, 2018",7458.0,7576.0,7654.1,7323.1,25.87K,-1.57%
"May 26, 2018",7330.3,7456.7,7621.7,7286.1,13.81K,-1.71%
"May 27, 2018",7339.7,7330.8,7411.5,7220.1,16.17K,0.13%
"May 28, 2018",7097.9,7339.6,7434.8,7062.4,26.68K,-3.29%
"May 29, 2018",7460.0,7104.0,7527.9,7048.6,27.90K,5.10%
"May 30, 2018",7375.1,7465.3,7557.5,7279.6,22.08K,-1.14%
"May 31, 2018",7485.8,7375.1,7599.7,7338.0,19.46K,1.50%
"Jun 01, 2018",7521.0,7485.9,7599.8,7344.8,19.04K,0.47%
"Jun 02, 2018",7638.1,7521.1,7691.2,7445.5,17.36K,1.56%
"Jun 03, 2018",7718.0,7639.0,7777.4,7600.0,13.80K,1.05%
"Jun 04, 2018",7488.3,7718.0,7761.5,7457.5,18.13K,-2.98%
"Jun 05, 2018",7621.7,7487.9,7669.0,7372.9,16.84K,1.78%
"Jun 06, 2018",7654.0,7621.9,7698.0,7495.2,18.27K,0.42%
"Jun 07, 2018",7688.9,7653.9,7756.1,7645.8,11.04K,0.46%
"Jun 08, 2018",7615.1,7685.7,7697.0,7544.0,12.20K,-0.96%
"Jun 09, 2018",7498.6,7615.2,7684.9,7467.7,7.22K,-1.53%
"Jun 10, 2018",6757.3,7498.1,7498.1,6633.9,57.82K,-9.89%
"Jun 11, 2018",6873.3,6757.3,6897.0,6631.0,22.38K,1.72%
"Jun 12, 2018",6543.9,6873.2,6873.2,6441.0,32.01K,-4.79%
"Jun 13, 2018",6295.2,6543.1,6611.7,6125.7,45.58K,-3.80%
"Jun 14, 2018",6633.7,6295.1,6703.4,6269.5,33.06K,5.38%
"Jun 15, 2018",6385.0,6638.0,6655.5,6360.3,21.29K,-3.75%
"Jun 16, 2018",6485.9,6386.2,6557.2,6330.0,13.70K,1.58%
"Jun 17, 2018",6435.7,6491.0,6573.0,6426.9,9.44K,-0.77%
"Jun 18, 2018",6709.2,6443.5,6826.8,6378.6,26.37K,4.25%
"Jun 19, 2018",6737.5,6711.6,6832.9,6666.2,17.38K,0.42%
"Jun 20, 2018",6760.4,6732.7,6818.2,6560.0,18.71K,0.34%
"Jun 21, 2018",6713.5,6760.0,6787.1,6680.1,10.65K,-0.69%
"Jun 22, 2018",6042.6,6715.2,6730.7,5929.1,55.25K,-9.99%
"Jun 23, 2018",6152.0,6041.0,6253.9,6014.0,20.70K,1.81%
"Jun 24, 2018",6148.0,6151.9,6249.7,5762.9,45.50K,-0.06%
"Jun 25, 2018",6246.6,6146.1,6334.2,6082.1,27.91K,1.60%
"Jun 26, 2018",6078.5,6250.8,6273.7,6050.2,18.83K,-2.69%
"Jun 27, 2018",6133.1,6073.5,6181.4,5989.0,18.27K,0.90%
"Jun 28, 2018",5850.0,6133.1,6167.7,5829.9,17.94K,-4.62%
"Jun 29, 2018",6208.1,5848.1,6273.0,5782.9,33.93K,6.12%
"Jun 30, 2018",6391.5,6208.2,6518.1,6195.8,23.86K,2.95%
"Jul 01, 2018",6349.7,6391.5,6435.0,6260.2,11.38K,-0.65%
"Jul 02, 2018",6581.3,6617.6,6672.4,6539.0,26.92K,3.65%
"Jul 03, 2018",6500.0,6617.6,6672.4,6470.5,17.26K,-1.24%
"Jul 04, 2018",6590.0,6509.0,6778.3,6418.7,22.49K,1.38%
"Jul 05, 2018",6540.2,6589.9,6697.7,6452.0,23.13K,-0.76%
"Jul 06, 2018",6602.1,6531.6,6636.9,6452.9,14.95K,0.95%
"Jul 07, 2018",6761.7,6602.2,6826.1,6511.5,15.29K,2.42%
"Jul 08, 2018",6707.0,6761.8,6790.8,6669.1,13.71K,-0.81%
"Jul 09, 2018",6666.7,6705.9,6820.0,6617.1,16.30K,-0.60%
"Jul 10, 2018",6301.5,6666.9,6680.1,6269.3,28.02K,-5.48%
"Jul 11, 2018",6377.8,6299.0,6402.8,6287.7,16.41K,1.21%
"Jul 12, 2018",6249.0,6377.7,6377.7,6080.8,24.98K,-2.02%
"Jul 13, 2018",6220.0,6240.6,6335.1,6133.4,20.09K,-0.46%
"Jul 14, 2018",6250.1,6219.7,6320.0,6179.3,8.90K,0.48%
"Jul 15, 2018",6347.2,6250.0,6388.9,6232.3,10.99K,1.55%
"Jul 16, 2018",6729.2,6347.7,6750.0,6328.9,31.00K,6.02%
"Jul 17, 2018",7319.8,6734.3,7462.9,6667.4,48.12K,8.78%
"Jul 18, 2018",7379.4,7320.0,7586.5,7249.9,39.62K,0.81%
"Jul 19, 2018",7473.5,7379.8,7559.9,7282.9,22.19K,1.28%
"Jul 20, 2018",7333.1,7473.6,7681.0,7278.2,32.74K,-1.88%
"Jul 21, 2018",7403.3,7333.0,7458.0,7221.0,11.41K,0.96%
"Jul 22, 2018",7400.5,7403.4,7572.7,7338.9,17.17K,-0.04%
"Jul 23, 2018",7719.8,7397.7,7800.7,7374.1,47.52K,4.31%
"Jul 24, 2018",8394.5,7719.8,8500.2,7692.3,64.68K,8.74%
"Jul 25, 2018",8176.0,8380.0,8485.7,8073.0,36.97K,-2.60%
"Jul 26, 2018",7939.0,8178.4,8313.1,7869.8,32.78K,-2.90%
"Jul 27, 2018",8185.7,7933.5,8280.3,7815.1,34.22K,3.11%
"Jul 28, 2018",8246.4,8188.0,8246.4,8073.9,13.66K,0.74%
"Jul 29, 2018",8221.0,8235.7,8293.9,8123.0,10.19K,-0.31%
"Jul 30, 2018",8179.6,8218.5,8274.2,7862.9,37.58K,-0.50%
"Jul 31, 2018",7730.6,8179.5,8179.5,7670.0,43.55K,-5.49%
"Aug 01, 2018",7608.8,7731.3,7755.6,7444.2,30.74K,-1.58%
"Aug 02, 2018",7535.2,7606.0,7707.1,7463.1,17.75K,-0.97%
"Aug 03, 2018",7420.0,7533.2,7533.2,7283.6,30.88K,-1.53%
"Aug 04, 2018",7013.2,7420.0,7490.0,6930.0,31.72K,-5.48%
"Aug 05, 2018",7025.8,7013.2,7089.7,6890.2,17.68K,0.18%
"Aug 06, 2018",6941.3,7025.8,7149.9,6847.0,18.12K,-1.20%
"Aug 07, 2018",6720.5,6940.1,7149.9,6678.8,32.25K,-3.18%
"Aug 08, 2018",6279.2,6718.8,6720.1,6131.0,53.88K,-6.57%
"Aug 09, 2018",6529.1,6280.7,6623.7,6188.2,33.38K,3.98%
"Aug 10, 2018",6146.8,6533.6,6573.6,6014.5,43.50K,-5.86%
"Aug 11, 2018",6232.7,6147.0,6485.7,6008.2,37.12K,1.40%
"Aug 12, 2018",6313.9,6234.7,6481.7,6163.3,23.05K,1.30%
"Aug 13, 2018",6251.9,6312.2,6541.8,6150.0,32.33K,-0.98%
"Aug 14, 2018",6189.0,6241.3,6244.0,5879.3,52.70K,-1.01%
"Aug 15, 2018",6270.1,6188.6,6623.8,6181.1,66.22K,1.31%
"Aug 16, 2018",6314.0,6270.2,6474.7,6215.2,25.14K,0.70%
"Aug 17, 2018",6583.3,6312.0,6588.7,6290.2,26.76K,4.27%
"Aug 18, 2018",6391.2,6585.9,6615.0,6301.9,19.73K,-2.92%
"Aug 19, 2018",6485.1,6395.0,6550.0,6309.3,15.35K,1.47%
"Aug 20, 2018",6255.9,6485.1,6520.6,6230.2,31.72K,-3.53%
"Aug 21, 2018",6479.1,6255.2,6500.0,6245.0,29.50K,3.57%
"Aug 22, 2018",6354.9,6479.1,6885.0,6253.0,58.96K,-1.92%
"Aug 23, 2018",6527.2,6363.8,6565.6,6350.0,19.94K,2.71%
"Aug 24, 2018",6695.9,6530.5,6728.3,6462.7,20.20K,2.58%
"Aug 25, 2018",6732.9,6693.3,6795.5,6670.0,16.88K,0.55%
"Aug 26, 2018",6708.4,6732.8,6784.1,6574.5,16.75K,-0.36%
"Aug 27, 2018",6909.5,6707.0,6911.6,6653.5,24.21K,3.00%
"Aug 28, 2018",7079.7,6910.5,7127.2,6872.0,30.07K,2.46%
"Aug 29, 2018",7045.7,7079.9,7133.6,6931.6,19.83K,-0.48%
"Aug 30, 2018",6994.7,7037.9,7060.0,6802.4,24.58K,-0.72%
"Aug 31, 2018",7025.9,6986.1,7084.0,6889.0,19.38K,0.45%
"Sep 01, 2018",7197.5,7022.9,7260.4,7020.5,21.39K,2.44%
"Sep 02, 2018",7290.4,7197.5,7367.0,7137.2,44.68K,1.29%
"Sep 03, 2018",7268.0,7304.7,7341.4,7200.1,22.31K,-0.31%
"Sep 04, 2018",7358.9,7267.8,7410.3,7246.2,20.82K,1.25%
"Sep 05, 2018",6710.5,7357.3,7400.0,6700.0,55.65K,-8.81%
"Sep 06, 2018",6515.6,6705.0,6720.8,6310.3,53.00K,-2.90%
"Sep 07, 2018",6404.1,6516.1,6532.9,6322.8,20.74K,-1.71%
"Sep 08, 2018",6185.0,6404.2,6475.1,6130.3,21.85K,-3.42%
"Sep 09, 2018",6239.9,6184.9,6427.6,6142.2,16.46K,0.89%
"Sep 10, 2018",6308.0,6240.0,6363.5,6233.2,14.45K,1.09%
"Sep 11, 2018",6290.8,6332.1,6397.1,6178.1,16.61K,-0.27%
"Sep 12, 2018",6332.0,6290.9,6355.0,6203.1,16.08K,0.65%
"Sep 13, 2018",6475.6,6334.0,6523.4,6334.0,19.24K,2.27%
"Sep 14, 2018",6485.0,6495.0,6593.0,6355.6,16.37K,0.15%
"Sep 15, 2018",6513.6,6480.1,6568.9,6473.6,8.35K,0.44%
"Sep 16, 2018",6498.5,6512.8,6517.8,6384.5,8.73K,-0.23%
"Sep 17, 2018",6254.2,6506.1,6532.8,6205.1,23.54K,-3.76%
"Sep 18, 2018",6342.8,6243.0,6384.0,6229.2,15.93K,1.42%
"Sep 19, 2018",6390.9,6330.8,6521.5,6112.7,29.90K,0.76%
"Sep 20, 2018",6500.5,6392.8,6535.0,6357.2,16.67K,1.71%
"Sep 21, 2018",6762.7,6522.1,6790.0,6496.0,36.99K,4.03%
"Sep 22, 2018",6723.0,6789.8,6840.0,6643.6,18.26K,-0.59%
"Sep 23, 2018",6710.0,6723.1,6783.3,6664.2,8.51K,-0.19%
"Sep 24, 2018",6585.0,6697.8,6721.7,6555.1,17.76K,-1.86%
"Sep 25, 2018",6434.7,6585.1,6585.1,6350.2,20.21K,-2.28%
"Sep 26, 2018",6462.4,6442.8,6552.7,6385.8,13.81K,0.43%
"Sep 27, 2018",6692.5,6462.4,6727.2,6440.7,18.37K,3.56%
"Sep 28, 2018",6635.1,6691.2,6825.0,6545.1,27.89K,-0.86%
"Sep 29, 2018",6604.6,6627.3,6631.2,6466.0,17.30K,-0.46%
"Sep 30, 2018",6618.1,6590.0,6656.5,6533.3,8.49K,0.20%
"Oct 01, 2018",6601.9,6625.9,6659.6,6521.0,10.36K,-0.24%
"Oct 02, 2018",6533.3,6602.0,6638.4,6514.1,12.03K,-1.04%
"Oct 03, 2018",6503.2,6527.5,6552.5,6428.1,14.57K,-0.46%
"Oct 04, 2018",6580.1,6507.9,6640.0,6499.3,11.79K,1.18%
"Oct 05, 2018",6644.7,6594.3,6666.9,6548.0,12.43K,0.98%
"Oct 06, 2018",6592.0,6639.9,6648.2,6564.5,5.80K,-0.79%
"Oct 07, 2018",6601.0,6595.2,6633.7,6532.8,5.80K,0.14%
"Oct 08, 2018",6673.2,6617.0,6718.4,6585.9,12.70K,1.09%
"Oct 09, 2018",6663.0,6679.7,6680.6,6608.5,8.02K,-0.15%
"Oct 10, 2018",6630.2,6659.7,6659.7,6529.7,13.82K,-0.49%
"Oct 11, 2018",6252.0,6628.0,6628.0,6223.8,41.61K,-5.70%
"Oct 12, 2018",6293.2,6249.0,6348.4,6223.0,10.40K,0.66%
"Oct 13, 2018",6326.5,6288.6,6331.4,6288.6,5.82K,0.53%
"Oct 14, 2018",6335.2,6326.0,6399.1,6318.5,11.23K,0.14%
"Oct 15, 2018",6742.0,6322.7,7704.2,6300.0,85.00K,6.42%
"Oct 16, 2018",6754.1,6739.0,6891.8,6679.0,15.66K,0.18%
"Oct 17, 2018",6737.1,6754.2,6792.7,6681.3,8.88K,-0.25%
"Oct 18, 2018",6613.0,6736.4,6778.2,6567.5,12.53K,-1.84%
"Oct 19, 2018",6527.3,6609.6,6630.2,6519.9,11.20K,-1.30%
"Oct 20, 2018",6586.7,6517.0,6609.7,6511.3,4.61K,0.91%
"Oct 21, 2018",6591.6,6582.9,6655.0,6582.9,4.42K,0.07%
"Oct 22, 2018",6567.2,6587.4,6627.6,6549.1,6.05K,-0.37%
"Oct 23, 2018",6550.0,6567.2,6584.3,6525.4,8.86K,-0.26%
"Oct 24, 2018",6554.1,6550.0,6623.0,6543.2,8.49K,0.06%
"Oct 25, 2018",6528.1,6554.0,6566.0,6500.1,8.71K,-0.40%
"Oct 26, 2018",6531.5,6533.4,6588.3,6514.3,7.45K,0.05%
"Oct 27, 2018",6500.2,6534.9,6553.9,6480.1,6.97K,-0.48%
"Oct 28, 2018",6490.1,6498.4,6510.1,6456.3,6.84K,-0.16%
"Oct 29, 2018",6344.0,6490.2,6505.0,6320.9,19.56K,-2.25%
"Oct 30, 2018",6330.1,6347.1,6380.0,6313.2,10.73K,-0.22%
"Oct 31, 2018",6368.4,6330.1,6406.4,6248.2,9.96K,0.60%
"Nov 01, 2018",6399.7,6374.8,6423.2,6353.5,9.12K,0.49%
"Nov 02, 2018",6426.9,6407.1,6454.8,6391.6,8.07K,0.43%
"Nov 03, 2018",6387.9,6432.2,6432.2,6334.7,11.37K,-0.61%
"Nov 04, 2018",6485.2,6389.2,6509.4,6360.1,8.96K,1.52%
"Nov 05, 2018",6470.1,6495.2,6495.2,6439.4,4.81K,-0.23%
"Nov 06, 2018",6515.2,6475.0,6515.3,6447.8,7.25K,0.70%
"Nov 07, 2018",6572.7,6519.0,6607.1,6512.2,10.72K,0.88%
"Nov 08, 2018",6479.6,6573.0,6585.0,6477.0,11.58K,-1.42%
"Nov 09, 2018",6420.2,6479.5,6502.9,6392.6,10.45K,-0.92%
"Nov 10, 2018",6431.1,6414.5,6461.7,6414.5,3.25K,0.17%
"Nov 11, 2018",6450.0,6431.0,6459.9,6364.0,7.34K,0.29%
"Nov 12, 2018",6446.9,6481.0,6481.0,6418.8,7.30K,-0.05%
"Nov 13, 2018",6464.4,6447.0,6497.5,6403.5,10.12K,0.27%
"Nov 14, 2018",5884.6,6458.9,6485.0,5705.0,69.20K,-8.97%
"Nov 15, 2018",5753.4,5922.3,5929.2,5441.5,49.91K,-2.23%
"Nov 16, 2018",5660.5,5731.9,5756.8,5555.0,18.43K,-1.61%
"Nov 17, 2018",5626.7,5655.7,5659.2,5573.6,7.98K,-0.60%
